atom_index_0based,atom_index_1based,element,initial_distance_from_vacancy_A,final_distance_from_vacancy_A,radial_change_A,displacement_A,dx_A,dy_A,dz_A,initial_x_A,initial_y_A,initial_z_A,final_x_A,final_y_A,final_z_A
65,66,In,6.610002038537961,6.6202133932526595,0.010211354714698473,0.010823944900233586,-0.006365247300000706,-0.0036501327999993484,-0.00795725709999968,0.0,3.8931509999999996,8.77717,-0.00636524730000021,3.8895008672,8.7692127429
76,77,In,9.442563759676487,9.440640514732733,-0.0019232449437538435,0.010790759159046523,-9.141100000187655e-06,0.007329578599999896,-0.007919449299999388,11.800488,0.973288,8.77717,11.800478858900002,0.9806175785999999,8.7692505507
14,15,Zn,6.476372370497546,6.48672717617946,0.010354805681913604,0.010359704059632057,0.002435144400000867,-0.0013988084000000468,-0.00997180399999873,6.743136,5.839726999999999,5.696984,6.745571144400001,5.8383281916,5.687012196
10,11,Zn,6.476372370497546,6.486725477835904,0.010353107338358036,0.010355916967561215,-0.002491287700000234,-0.0014483453000000638,-0.009946898899999815,3.371568,5.839726999999999,5.696984,3.3690767123,5.838278654699999,5.6870371011
141,142,Ga,3.893218735477883,3.9029116464053573,0.009692910927474152,0.010304002924706325,0.008391207000000598,-0.004807225399999868,-0.0035567830000006397,8.42892,4.866439,11.851022,8.437311207,4.861631774599999,11.847465217
15,16,Zn,6.476372439840069,6.486669148084637,0.010296708244568187,0.010300339874039874,2.2807599999266105e-05,0.0028346859000002744,-0.00990257729999911,5.057352000000001,8.759591,5.696984,5.0573748076000005,8.7624256859,5.6870814227
143,144,Ga,3.893219196883216,3.9028673627576524,0.009648165874436287,0.010256846353269327,2.9884000005333394e-06,0.00962596730000061,-0.003541700399999792,5.057352,10.706166999999999,11.851022,5.0573549884,10.7157929673,11.8474802996
133,134,Ga,3.893218735477882,3.9028422837608483,0.009623548282966077,0.010234330626136424,-0.008311145499999933,-0.004807348799999924,-0.003543413800001934,1.685784,4.866439,11.851022,1.6774728545000002,4.8616316512,11.8474785862
317,318,O,7.536380125740011,7.527215079899309,-0.009165045840701325,0.00965137654942838,-0.0015652093999986285,0.0010507528999996808,0.009465469200000296,8.428920000000002,6.813015,5.133751,8.427354790600003,6.8140657528999995,5.1432164692
318,319,O,7.536380304508061,7.527222131432532,-0.009158173075529241,0.00964454813610007,0.00015255919999923638,-0.0019064286000000832,0.009453018799999746,6.743136,9.732879,5.133751,6.7432885592,9.7309725714,5.1432040188
314,315,O,7.536380304508061,7.5272375316450075,-0.009142772863053317,0.009615306398863566,-0.00010253680000014693,-0.0019038642000017666,0.009424378199999405,3.371568,9.732879,5.133751,3.3714654632,9.730975135799998,5.1431753782
308,309,O,7.536380304508061,7.527261790129706,-0.00911851437835498,0.009604404369240387,0.0017129119999999406,0.0008141148000001342,0.009415292500000241,3.3715680000000003,3.8931509999999996,5.133751,3.3732809120000002,3.8939651148,5.1431662925
312,313,O,7.536380304508061,7.527257625295726,-0.009122679212334894,0.00959690258509259,-0.001716727999999943,0.0008490178999999597,0.009403858400000114,6.743136,3.8931509999999996,5.133751,6.741419272000001,3.8940000178999994,5.1431548584
309,310,O,7.536380125740011,7.527312740024874,-0.0090673857151371,0.009543385099538426,0.0015536504999993843,0.0010073315000002124,0.009362032499999721,1.6857840000000004,6.813015,5.133751,1.6873376505000004,6.8140223315,5.1431130325
251,252,O,8.466325669050967,8.456959733811452,-0.00936593523951501,0.009470925448344521,0.000895311800000929,-0.0063076633000002024,-0.007007869099998195,10.114704,0.0,18.593611,10.115599311800002,-0.0063076632999999995,18.5866031309
239,240,O,8.466325669050967,8.45698387735071,-0.009341791700256508,0.009449596753655523,-0.000862555000000341,-0.00629338570000059,-0.0069960112999979856,0.0,0.0,18.593611,-0.0008625550000000001,-0.0062933857,18.5866149887
241,242,O,8.466325730779797,8.457006928962082,-0.009318801817714828,0.009423511052642103,-0.005899800599999476,0.0023589966000001988,-0.006959170099997644,-3.371568,5.839726999999999,18.593611,-3.3774678006000003,5.8420859966,18.5866518299
252,253,O,8.466325363972848,8.457018429735399,-0.009306934237448772,0.009422274928094462,-0.005052024899998573,0.003920981299999794,-0.00691969759999986,8.42892,2.9198639999999996,18.593611,8.423867975100002,2.9237849812999994,18.5866913024
245,246,O,8.466325558592287,8.457030047787576,-0.00929551080471036,0.009410996151142789,0.0058476407000003965,0.0024446833000001254,-0.006956685299999113,0.0,5.839726999999999,18.593611,0.005847640699999879,5.842171683299999,18.5866543147
244,245,O,8.466325363972848,8.457058228034839,-0.009267135938008764,0.009377600122236474,0.005002042000000936,0.0038771881000002222,-0.0069199980000006385,1.6857840000000002,2.9198639999999996,18.593611,1.690786042,2.9237411880999997,18.586691002
68,69,In,6.610001766535694,9.4436669184762,2.8336651519405063,0.009170571523158937,1.990400000000136e-05,-0.0028659915000000904,-0.008711204199999266,5.057352,0.973288,8.77717,5.057371904,0.9704220084999999,8.7684587958
71,72,In,9.442564001545895,9.443605616210792,0.0010416146648974944,0.009169026712559624,-0.002539946399999189,0.0014743774999987091,-0.008685961900000521,0.0,9.732879,8.77717,-0.0025399463999997707,9.734353377499998,8.7684840381
106,107,Ga,8.916945944172198,8.92599198133061,0.009046037158411124,0.009136680700597777,-0.0006216553000009005,-0.00036581440000028436,0.009108164399998998,3.371568,5.839726999999999,20.575779,3.3709463447000005,5.839361185599999,20.5848871644
110,111,Ga,8.916945944172198,8.925950718698454,0.009004774526255588,0.009084186047201537,0.0007125988000001922,-0.00035849009999959995,0.009049095199997161,6.743136,5.839726999999999,20.575779,6.7438485988000005,5.8393685099,20.5848280952
111,112,Ga,8.91694599453563,8.925929004562267,0.008983010026636151,0.009065540892580973,2.266729999962137e-05,0.0007695447999989583,0.009032791300000412,5.057352000000001,8.759591,20.575779,5.0573746673,8.7603605448,20.5848117913
67,68,In,6.610002259081845,6.616492852092591,0.006490593010746615,0.008962747817010697,0.0024446614999995954,0.0014349167999983278,-0.00850267559999982,-3.371568,9.732879,8.77717,-3.3691233384999997,9.734313916799998,8.7686673244
1,2,Zn,9.938850521013032,9.944341799124226,0.005491278111193765,0.008799805403242433,-5.18503999993135e-05,3.864199999996512e-05,-0.008799567799999648,-1.6857840000000002,2.9198639999999996,5.696984,-1.6858358504,2.9199026419999994,5.6881844322
7,8,Zn,9.349507312231527,9.355016862011164,0.005509549779636913,0.008421901436056497,-2.5040400001177747e-05,-0.00017937799999980997,-0.008419953699999445,-1.685783999999999,8.759591,5.696984,-1.6858090403999997,8.759411622,5.6885640463
8,9,Zn,11.527496220967572,11.532148767104543,0.004652546136970415,0.008365841670876463,0.00019191680000081989,6.79392e-05,-0.008363364099999108,6.743136,0.0,5.696984,6.743327916800001,6.79392e-05,5.6886206359
4,5,Zn,9.349507208300446,9.355007474435016,0.005500266134569998,0.008315219130390746,-8.818920000007753e-05,0.00010186149999999999,-0.008314127499998861,3.371568,0.0,5.696984,3.3714798108,0.00010186149999999999,5.6886698725
158,159,O,8.939269653313351,8.931030578919163,-0.00823907439418825,0.008286073958542771,-0.0007968773000003604,0.0004892069000003133,0.008233145500000403,6.743136,5.839726999999999,3.149139,6.7423391227,5.840216206899999,3.1573721455
159,160,O,8.939269703551012,8.931049804910193,-0.008219898640819068,0.008264615343110904,-6.904900002062094e-06,-0.0009523884999995512,0.008209553900000215,5.057352000000001,8.759591,3.149139,5.0573450951,8.7586386115,3.1573485539
154,155,O,8.939269653313351,8.93105777073053,-0.008211882582822128,0.008252319889938641,0.0008673146000003808,0.0004824496000001735,0.008192422800000179,3.371568,5.839726999999999,3.149139,3.3724353146000006,5.8402094496,3.1573314228
175,176,O,11.197339195191018,11.191082644401597,-0.0062565507894216665,0.007911937851250012,0.001072468000000928,-0.000712071900000149,-0.007806505400001134,0.0,1.946576,20.598652,0.0010724680000000486,1.9458639280999999,20.5908454946
187,188,O,13.070971388002325,13.066800479258681,-0.0041709087436441195,0.007842252528607091,-0.0011413185999992082,-0.0006735414000003625,-0.007729466900001947,10.114704,1.946576,20.598652,10.113562681400001,1.9459024585999998,20.5909225331
176,177,O,11.197339349051095,11.191119743226286,-0.006219605824808738,0.007832383337243386,-3.803520000017903e-05,0.0012862714000007906,-0.007725949000001798,-1.6857839999999995,4.866439,20.598652,-1.6858220352000002,4.8677252714,20.590926051
152,153,O,13.070972112958037,13.064646229937017,-0.006325883021020218,0.007820081746139228,-0.0014219004999996795,-0.0008230541999999297,0.0076455516000000345,6.743136,0.0,3.149139,6.7417140995,-0.0008230542,3.1567845516
148,149,O,11.197340215040668,11.19173805984117,-0.005602155199499137,0.007773934237873461,0.0014780498000001158,-0.0008264439999995636,0.007587253300000308,3.371568,0.0,3.149139,3.3730460497999997,-0.0008264439999999999,3.1567262533
151,152,O,11.197340301820597,11.191732066947806,-0.0056082348727919396,0.007772381238147831,2.5493299999573924e-05,0.001668310999999929,0.007591179000000382,-1.685783999999999,8.759591,3.149139,-1.6857585066999992,8.761259311,3.156730179
0,1,Zn,8.04228465729424,8.048630769041369,0.006346111747127736,0.007667374630281448,-0.0007140950999994568,0.0011547515999999999,-0.007546207699999899,0.0,0.0,5.696984,-0.0007140951,0.0011547515999999999,5.6894377923
12,13,Zn,8.04228465729424,8.048490826215572,0.006206168921330857,0.007531838651660399,0.0008141825000022629,0.0011440302999999998,-0.0073997902000001,10.114704,0.0,5.696984,10.115518182500002,0.0011440302999999998,5.6895842098
2,3,Zn,8.04228472227781,8.048515515282904,0.006230793005094881,0.007509769555667368,0.0006568018000009815,-0.0011865928999995256,-0.007386287799999039,-3.371568,5.839726999999999,5.696984,-3.3709111982000004,5.8385404071,5.6895977122
5,6,Zn,8.042284336130438,8.04851361523793,0.006229279107492047,0.007504598001769735,-0.0013121331999989612,-6.101099999841258e-06,-0.00738899589999924,1.6857840000000002,2.9198639999999996,5.696984,1.6844718668,2.9198578988999997,5.6895950041
6,7,Zn,8.042284541011465,8.048474821647156,0.006190280635690826,0.007478648656189707,-0.0006279061999983832,-0.0011772986999998224,-0.007358660699999044,0.0,5.839726999999999,5.696984,-0.0006279061999996394,5.8385497013,5.6896253393
13,14,Zn,8.042284336130438,8.048438242303648,0.006153906173210544,0.007437718176966931,0.001325998299999879,4.958539999977495e-05,-0.007318396099999547,8.42892,2.9198639999999996,5.696984,8.4302459983,2.9199135853999993,5.6896656039
322,323,O,5.519310286510119,5.521120887426857,0.0018106009167384585,0.007344800384921205,0.004157805399999801,-0.0035431779999999732,0.004909647299998989,-5.057352,10.706166999999999,13.858507,-5.0531941946,10.702623822,13.8634166473
208,209,O,7.403085805085337,7.3961342795354525,-0.00695152554988443,0.0073089332120789465,0.0035545506000003667,0.002037140000000612,-0.0060527461,0.0,3.8931509999999996,16.42398,0.003554550600000095,3.89518814,16.4179272539
220,221,O,10.01376889144494,7.396137027132029,-2.6176318643129113,0.007307266769092834,-0.003560617700000656,0.0020187676000001475,-0.00605332360000026,10.114704,3.8931509999999996,16.42398,10.1111433823,3.8951697675999997,16.4179266764
323,324,O,5.519309472814331,5.521105931662375,0.0017964588480445798,0.007299436702946941,0.005118482599999555,-0.0018165948000002682,0.004876771000000175,3.3715680000000003,1.946576,13.858507,3.3766864826000003,1.9447594051999997,13.863383771
330,331,O,5.519310110425849,5.521128041643854,0.0018179312180048868,0.007295554861056497,-0.00410303780000046,-0.0034905352000000923,0.004919996500000054,1.685784,10.706166999999999,13.858507,1.6816809621999997,10.7026764648,13.863426996500001
325,326,O,5.51930970359238,5.521136648304459,0.001826944712079559,0.007290513344512962,0.0009585586999989065,0.005303021300000846,0.0049102662999999614,0.0,7.786302999999999,13.858507,0.0009585586999989459,7.7916060213,13.8634172663
327,328,O,5.519309472814331,5.521089064930164,0.0017795921158336725,0.007287317823380144,-0.00508741420000068,-0.0017745761000003356,0.004906536199998218,6.743136000000001,1.946576,13.858507,6.7380485858,1.9448014238999998,13.863413536199998
321,322,O,5.519309967718798,5.52111277263766,0.0018028049188618667,0.007285124494681587,-0.000982435099999358,0.0052921026000003904,0.004909328899999266,-3.371568,7.786302999999999,13.858507,-3.3725504351,7.7915951026,13.8634163289
219,220,O,10.013768663372234,7.396199968219139,-2.6175686951530954,0.007269786868079477,-7.324930000016192e-05,-0.004000695000000109,-0.006069503700000884,11.800488,0.973288,16.42398,11.8004147507,0.9692873049999999,16.4179104963
167,168,O,8.920330879749608,8.915721758935891,-0.004609120813716672,0.0070122276569881715,-0.006085388899999634,0.003481124999998328,0.00014542139999915827,0.0,9.732879,11.873896,-0.006085388899999877,9.736360125,11.8740414214
163,164,O,5.8397275575142285,5.846703847680333,0.006976290166104349,0.006978186315837735,0.00605696169999972,0.003461610399998487,0.0001598519999995163,-3.371568,9.732879,11.873896,-3.3655110383,9.7363406104,11.874055852
164,165,O,5.839727,8.915788037872453,3.076061037872453,0.006964691299329075,1.8990900000274806e-05,-0.0069634670000001024,0.00012919590000022964,5.057352,0.973288,11.873896,5.0573709909,0.9663245329999999,11.8740251959
162,163,O,6.743136,6.743157510608092,2.1510608092079053e-05,0.006917554636527543,-1.796239999966691e-05,-0.006734788300000093,0.001579514500000494,-1.685784,6.813015,11.873896,-1.6858019623999994,6.8062802117,11.8754755145
320,321,O,7.293676854618184,7.291217285307359,-0.002459569310825138,0.006898064023574684,6.079499999229066e-06,0.0027601245000000484,-0.006321784800000282,-1.6857839999999995,4.866439,13.858507,-1.6857779205,4.8691991245,13.8521852152
160,161,O,6.743135933165888,6.743143159347385,7.226181496733375e-06,0.006884915087559806,-0.005801713500000094,0.0033453353999998246,0.0015971559999991575,1.6857840000000002,0.973288,11.873896,1.6799822865,0.9766333353999999,11.875493156
319,320,O,7.293676618410362,7.29120603082889,-0.0024705875814712286,0.006883814754377374,0.002334812599999913,-0.0013059802000002219,-0.006342710100002417,0.0,1.946576,13.858507,0.0023348125999997915,1.9452700198,13.852164289899997
168,169,O,6.743135933165888,11.672766346593802,4.929630413427914,0.006865030879437884,0.005783153799998106,0.0033595267999999645,0.0015483412999998255,8.428920000000002,0.973288,11.873896,8.4347031538,0.9766475268,11.8754443413
331,332,O,9.933156929584895,9.934595315945726,0.0014383863608316005,0.006862903183896968,-0.0023989093000001157,-0.001340905800000059,-0.006288612400000679,10.114704,1.946576,13.858507,10.1123050907,1.9452350942,13.852218387599999
107,108,Ga,9.533068585093103,9.539497141186486,0.006428556093382554,0.00679904763728291,-0.0004992195000010187,0.00034387050000020517,0.006771970300000633,1.6857840000000004,8.759591,20.575779,1.6852847804999995,8.7599348705,20.5825509703
105,106,Ga,9.533068365142988,9.539506404175924,0.00643803903293616,0.006796861529235954,3.600009999925346e-05,-0.0006394787999999801,0.006766616400000693,5.057352,2.9198639999999996,20.575779,5.0573880001,2.9192245211999994,20.5825456164
99,100,Ga,9.533068687039679,9.539463059427723,0.006394372388044189,0.006766272587103854,0.0005114491999993005,0.0002964053000011196,0.006740401199998736,-5.057352,8.759591,20.575779,-5.0568405508000005,8.7598874053,20.5825194012
282,283,O,5.526689487884405,5.530626199284454,0.003936711400048587,0.0061354663846764045,-0.005196859499999937,-0.0005688509000002784,-0.0032113871999999363,1.685784,10.706166999999999,9.868854,1.6805871405000001,10.705598149099998,9.8656426128
275,276,O,5.526688851124242,5.530567946907759,0.0038790957835166395,0.006115536175673689,0.003085285499999604,-0.004101991000000386,-0.0033248257000001668,3.3715680000000003,1.946576,9.868854,3.3746532855,1.9424740089999997,9.8655291743
277,278,O,5.52668908159415,5.530636681602551,0.0039476000084004426,0.006097596556823627,-0.0021352248000004992,0.004737364800000498,-0.003190434700000365,0.0,7.786302999999999,9.868854,-0.002135224799999058,7.7910403648,9.8656635653
279,280,O,5.526688851124242,5.530552052276014,0.0038632011517716336,0.006070381235101597,-0.003059994200000703,-0.004097680800000324,-0.0032703174000002426,6.743136000000001,1.946576,9.868854,6.7400760058,1.9424783191999997,9.8655836826
274,275,O,5.5266896637335625,5.530639643409764,0.00394997967620192,0.006066174962357394,0.005080362299999944,-0.000484005999999539,-0.0032793499000008317,-5.057352,10.706166999999999,9.868854,-5.0522716377000005,10.705682994,9.8655746501
273,274,O,5.526689345367901,5.530577868755374,0.003888523387473697,0.006039548564064495,0.0020571759000005893,0.0046416389000006365,-0.0032709880000010936,-3.371568,7.786302999999999,9.868854,-3.3695108241,7.790944638899999,9.865583012
189,190,O,8.939268677310018,8.933319029113335,-0.005949648196683199,0.006002917622143689,-0.00045906040000030367,-0.00023956990000057807,-0.005980542599999478,6.743136,7.786302999999999,20.598652,6.742676939599999,7.786063430099999,20.5926714574
184,185,O,8.939268727547686,8.933335250318915,-0.0059334772287709114,0.005986149107290984,5.791880000025225e-05,0.0005210391000002203,-0.005963148900002257,5.057352,4.866439,20.598652,5.0574099188,4.866960039099999,20.5926888511
185,186,O,8.939268677310018,8.933347696340126,-0.005920980969891687,0.005973507483441207,0.0004931221999996046,-0.00019040649999925777,-0.0059500729000033,3.3715680000000003,7.786302999999999,20.598652,3.3720611221999994,7.7861125934999995,20.5927019271
128,129,Ga,7.018515584687478,7.020022798199429,0.0015072135119513774,0.005800734284550104,-0.004690163799999291,0.0027133731999998325,-0.0020708664000011895,0.0,1.946576,11.851022,-0.004690163800000091,1.9492893731999998,11.8489511336
140,141,Ga,9.732905475052936,9.72749571545197,-0.005409759600965458,0.005787211245364631,0.0046813157000016375,0.0027213068999996505,-0.0020424461000005147,10.114704,1.946576,11.851022,10.119385315700002,1.9492973068999997,11.8489795539
129,130,Ga,7.018515830155831,7.020038195391834,0.0015223652360027984,0.005776332581456509,-1.5917600000675287e-05,-0.005401837199999884,-0.002045951999999915,-1.6857839999999995,4.866439,11.851022,-1.6857999176000003,4.8610371628,11.848976048
149,150,O,10.131410572890331,10.125950652495083,-0.005459920395248119,0.005763004767028853,0.001429130300000045,0.0005125500999998244,0.005559415700000247,1.6857840000000002,2.9198639999999996,3.149139,1.6872131303000002,2.9203765500999994,3.1546984157
146,147,O,10.131410879412998,10.125963293113333,-0.005447586299665019,0.005741037841420231,-0.0011918766999991655,0.0010353885999999214,0.005519684400000454,-3.371568,5.839726999999999,3.149139,-3.3727598767,5.840762388599999,3.1546586844
157,158,O,10.131410572890331,10.125982888574491,-0.005427684315840509,0.005736130786639243,-0.0014693107999999933,0.00047178270000019303,0.00552464870000025,8.42892,2.9198639999999996,3.149139,8.4274506892,2.9203357826999996,3.1546636487
144,145,O,10.13141082782923,10.125985438414054,-0.0054253894151763404,0.005722737913509006,0.00030025020000033276,-0.0015252599999994235,0.005507554900000084,0.0,0.0,3.149139,0.0003002502,-0.00152526,3.1546465549
156,157,O,10.13141082782923,10.125992196874236,-0.005418630954993731,0.005721132947267004,-0.0003214965999986853,-0.0015221555999995384,0.0055055467000002245,10.114704,0.0,3.149139,10.1143825034,-0.0015221556,3.1546445467
150,151,O,10.131410735524298,10.126060221258218,-0.005350514266080353,0.005654391504339732,0.0011266082000005156,0.0010175305000001721,0.005446790700000353,0.0,5.839726999999999,3.149139,0.001126608199999879,5.840744530499999,3.1545857907
92,93,In,11.242938170398359,11.246009453485495,0.003071283087136223,0.00561617870344975,-0.0002850884999993704,-0.00011414140000022346,0.0056077766999994404,10.114704,1.946576,17.501927,10.1144189115,1.9464618585999998,17.5075347767
81,82,In,8.996320035171768,8.999699884121679,0.003379848949910169,0.005544641273947131,3.86071999992597e-05,0.0002633185000001145,0.005538250600002132,-1.6857839999999995,4.866439,17.501927,-1.6857453928,4.8667023185,17.5074652506
204,205,O,6.629629713970004,6.626774529571043,-0.0028551843989603753,0.0055177330534601395,0.0015832293000003343,0.005195952800000329,0.0009699677999994344,8.42892,2.9198639999999996,7.699223,8.4305032293,2.9250599528,7.7001929678
80,81,In,8.996319843668632,8.999699830186564,0.0033799865179329203,0.005507074594446343,0.00024435859999990064,-0.00013980110000005012,0.005499874099999127,0.0,1.946576,17.501927,0.0002443586000000497,1.9464361989,17.5074268741
196,197,O,6.6296297139700044,6.626795173239944,-0.0028345407300607306,0.005428447120486686,-0.0015363070999988727,0.005114354800000087,0.0009752812999998082,1.6857840000000002,2.9198639999999996,7.699223,1.6842476929000003,2.9249783547999995,7.7001982813000005
155,156,O,9.553952774189801,9.54879181419254,-0.005160959997260406,0.0053787469709761235,0.0006184666999984055,-0.00036864590000003063,0.0053303393999998795,1.6857840000000004,8.759591,3.149139,1.6864024667000002,8.7592223541,3.1544693394
203,204,O,6.629630103568021,6.626871026173163,-0.0027590773948587,0.005361222014650785,0.005146611999999372,-0.0011608300000000317,0.0009526594999991403,10.114704,0.0,7.699223,10.119850611999999,-0.0011608299999999998,7.700175659499999
153,154,O,9.553952554720482,9.548814270450078,-0.005138284270403304,0.005354488317349558,3.8005999999669035e-06,0.0007187701000000732,0.005306024899999851,5.057352,2.9198639999999996,3.149139,5.0573558006,2.9205827701,3.1544450249
147,148,O,9.55395287591353,9.548817311836915,-0.005135564076615751,0.005342602838529697,-0.0006305083000014914,-0.00040480960000087093,0.005289800900000107,-5.057352,8.759591,3.149139,-5.057982508300001,8.7591861904,3.1544288009
197,198,O,6.629629962507485,6.626892589183802,-0.0027373733236828457,0.005338871768107172,0.003555644500000964,-0.0038690297999994638,0.0009442205000002935,0.0,5.839726999999999,7.699223,0.0035556445000000103,5.8358579702,7.700167220500001
193,194,O,6.629630182398417,6.626923653004967,-0.0027065293934498413,0.005337639389855427,-0.003566251399999566,-0.0038719994999997956,0.0008830996999992076,-3.371568,5.839726999999999,7.699223,-3.375134251400001,5.8358550005,7.700106099699999
191,192,O,6.629630103568021,6.627006298072248,-0.002623805495773013,0.005238458401410622,-0.0050501758999992865,-0.0011296347999999123,0.0008130774999992843,0.0,0.0,7.699223,-0.0050501759,-0.0011296348,7.700036077499999
240,241,O,10.284992829580485,10.281905855650011,-0.0030869739304737465,0.004740725533473437,-7.643799999249918e-06,-1.2496799999865334e-05,-0.004740702899996828,-1.6857840000000002,2.9198639999999996,18.593611,-1.6857916437999996,2.9198515032,18.5888702971
311,312,O,9.53411961505508,13.481663124022116,3.947543508967037,0.004620758948531971,0.0008676121999999225,0.0004794197999999103,0.004513182800000198,8.428920000000002,0.973288,5.133751,8.4297876122,0.9737674197999999,5.1382641828
305,306,O,9.534119662324414,9.5309588173797,-0.0031608449447144693,0.0045689765523458095,1.3004999999807624e-05,-0.0009967961999998716,0.004458898400000456,-1.685784,6.813015,5.133751,-1.6857709950000004,6.8120182038,5.1382098984
303,304,O,9.53411961505508,9.531017062529903,-0.0031025525251759944,0.004566191618228986,-0.0008036036999999156,0.0003588143999998237,0.004480577999999984,1.6857840000000002,0.973288,5.133751,1.6849803963000003,0.9736468143999999,5.138231578
46,47,Zn,11.439436746448841,11.443908587901532,0.004471841452691194,0.004480835202158883,0.0004099286999991285,0.00025323900000065436,0.004454852700000521,6.743136,7.786302999999999,23.146498,6.7435459287,7.786556238999999,23.1509528527
41,42,Zn,11.439436785706716,11.443905070578268,0.004468284871551376,0.004476187803311327,1.873360000009442e-05,-0.000498945099999678,0.004448253600001963,5.057352,4.866439,23.146498,5.057370733600001,4.865940054899999,23.1509462536
42,43,Zn,11.439436746448841,11.44384921411936,0.004412467670519504,0.004420290822028603,-0.0004283214000000657,0.00024172440000022865,0.00439284430000163,3.3715680000000003,7.786302999999999,23.146498,3.3711396786000005,7.786544724399999,23.1508908443
288,289,O,13.24073528104542,13.23723789315851,-0.0034973878869113406,0.00433708708920075,-6.338199999726929e-06,-2.3810099999977988e-05,-0.0043370170999974846,-1.6857840000000002,2.9198639999999996,22.583264,-1.6857903382,2.9198401898999995,22.5789269829
83,84,In,7.628816301000856,7.632191991627054,0.0033756906261981356,0.0042509254344424985,0.0015857081999994139,-0.0004273967000005649,0.003920870900000839,-5.057352,10.706166999999999,17.501927,-5.0557662918,10.705739603299998,17.5058478709
86,87,In,7.628815879270451,7.63218852486054,0.0033726455900895402,0.004245743106851396,-0.0004362740000007464,0.0016255703000002024,0.003897886700002547,0.0,7.786302999999999,17.501927,-0.0004362740000001253,7.787928570299999,17.5058248867
84,85,In,7.628815712306726,7.632176972552741,0.0033612602460149077,0.004237121172935983,0.0011690521999998774,-0.0011578701000001907,0.0039045934000025402,3.3715680000000003,1.946576,17.501927,3.3727370522,1.9454181299,17.5058315934
91,92,In,7.62881617360708,7.632159809159077,0.003343635551996904,0.00421333970044338,-0.0015778369999996705,-0.000428833300000213,0.003883138400002668,1.685784,10.706166999999999,17.501927,1.6842061629999998,10.7057381667,17.5058101384
88,89,In,7.628815712306726,7.632169760713552,0.00335404840682596,0.004198635353978935,-0.0011507311000005524,-0.001195476300000316,0.003856837200000914,6.743136000000001,1.946576,17.501927,6.7419852689,1.9453805236999997,17.5057838372
145,146,O,11.69392545436929,11.690815322029868,-0.003110132339422478,0.004179830563785985,-3.946119999991319e-05,4.504950000055991e-05,0.004179401500000177,-1.6857840000000002,2.9198639999999996,3.149139,-1.6858234612000003,2.9199090495,3.1533184015
82,83,In,7.628816070361118,7.632090673669522,0.0032746033084034565,0.004157192549552859,0.0003670618000001642,0.001548536300000254,0.0038405144000016405,-3.371568,7.786302999999999,17.501927,-3.3712009382000003,7.787851536299999,17.5057675144
103,104,Ga,11.179526504795083,11.182601114793526,0.003074609998442668,0.004004591383472549,-1.0450600001097536e-05,-0.0001893265000013077,0.004000099799997427,-1.685783999999999,8.759591,20.575779,-1.6857944506000004,8.759401673499998,20.5797790998
100,101,Ga,11.179526417876877,11.182606642011113,0.0030802241342353653,0.004001288745479293,-0.00014667580000018548,7.920769999999998e-05,0.0039978148999990325,3.371568,0.0,20.575779,3.3714213242,7.920769999999998e-05,20.5797768149
211,212,O,7.4030855622223495,10.015460451324124,2.6123748891017744,0.003987518394260071,-2.6863499999586957e-05,-0.0001732259000000295,0.003983663399999976,5.057352,0.973288,16.42398,5.0573251365,0.9731147741,16.4279636634
210,211,O,7.403086002002618,7.405679356684686,0.0025933546820686715,0.003985716516689358,0.00018206879999941352,5.4364399998159964e-05,0.00398118469999697,-3.371568,9.732879,16.42398,-3.3713859312000007,9.732933364399997,16.4279611847
104,105,Ga,13.055715032673112,13.058484689799364,0.002769657126252767,0.003953826167339633,0.0001503870000012714,0.0001068572,0.003949519799998272,6.743136,0.0,20.575779,6.743286387000002,0.0001068572,20.5797285198
214,215,O,10.01376889144494,10.015503442745663,0.0017345513007231972,0.003924224841503984,-8.458659999914716e-05,7.819399999981184e-05,0.003922533799999891,0.0,9.732879,16.42398,-8.458659999988072e-05,9.732957193999999,16.4279025338
29,30,Zn,9.277058647450678,9.27574318794776,-0.0013154595029174487,0.0037227895475188014,0.0026165896000000933,-0.0014232014999999148,0.002233185700000022,10.114704,3.8931509999999996,14.421741,10.1173205896,3.8917277985,14.4239741857
11,12,Zn,7.301429364045371,7.298233699082903,-0.0031956649624680367,0.003712986413768099,0.0028571302999996465,-0.0016574053999988156,0.0016959015000008655,1.6857840000000004,8.759591,5.696984,1.6886411302999997,8.7579335946,5.6986799015
3,4,Zn,7.301429497151323,7.298264670605464,-0.003164826545859256,0.0037073421733602135,-0.0028752842000006424,-0.0016614023999998615,0.0016482927000010035,-5.057352,8.759591,5.696984,-5.060227284200001,8.7579295976,5.6986322927
28,29,Zn,9.277058401266252,9.27588176425879,-0.001176637007462844,0.003705938249620915,-6.576610000044204e-05,0.0029337222999999747,0.0022633883000000065,11.800488,0.973288,14.421741,11.800422233900001,0.9762217223,14.4240043883
9,10,Zn,7.301429076868788,7.2982915348047515,-0.0031375420640369356,0.0036589432614425373,-3.942620000010411e-05,0.0032649328000000227,0.0016512193000002497,5.057352,2.9198639999999996,5.696984,5.0573125738,2.9231289327999996,5.6986352193
